timestep,actual_temp,controlled_temp,actual_load,predicted_temp,action,effective_load
1651,89.23,79.36333333333334,80.09,79.36333333333334,none,80.09
1652,90.44,81.77333333333333,82.34,81.77333333333333,throttle,41.17
1653,90.33,80.99666666666667,80.67,80.99666666666667,throttle,40.335
1654,89.64,79.64,79.2,79.64,none,79.2
1655,90.27,81.60333333333332,83.58,81.60333333333332,throttle,41.79
1656,90.55,81.21666666666667,82.33,81.21666666666667,throttle,41.165
1657,89.76,79.76,81.69,79.76,none,81.69
1658,90.33,81.66333333333333,81.37,81.66333333333333,throttle,40.685
1659,90.33,80.99666666666667,83.46,80.99666666666667,throttle,41.73
1660,90.14,80.14,85.49,80.14,throttle,42.745
1661,90.48,79.94666666666667,82.32,79.94666666666667,none,82.32
1662,90.23,81.03,80.55,81.03,throttle,40.275
1663,91.05,81.18333333333334,81.6,81.18333333333334,throttle,40.8
1664,90.28,79.88,82.3,79.88,none,82.3
1665,90.87,81.80333333333334,78.97,81.80333333333334,throttle,39.485
1666,89.91,80.17666666666666,82.19,80.17666666666666,throttle,41.095
1667,90.52,80.25333333333333,82.31,80.25333333333333,throttle,41.155
1668,90.61,79.81,83.38,79.81,none,83.38
1669,90.54,81.07333333333334,83.25,81.07333333333334,throttle,41.625
1670,90.47,80.47,81.92,80.47,throttle,40.96
1671,90.37,79.83666666666667,83.6,79.83666666666667,none,83.6
1672,90.95,81.75,84.23,81.75,throttle,42.115
1673,91.05,81.31666666666666,81.82,81.31666666666666,throttle,40.91
1674,90.36,80.09333333333333,79.53,80.09333333333333,throttle,39.765
1675,89.46,78.66,74.14,78.66,none,74.14
1676,89.93,80.46333333333334,71.76,80.46333333333334,throttle,35.88
1677,87.99,77.99,69.74,77.99,none,69.74
1678,86.73,78.06333333333333,67.45,78.06333333333333,none,67.45
1679,85.62,78.15333333333334,66.67,78.15333333333334,none,66.67
1680,85.68,79.41333333333333,67.94,79.41333333333333,none,67.94
1681,84.87,79.67,67.49,79.67,none,67.49
1682,84.77,80.50333333333332,69.27,80.50333333333332,throttle,34.635
1683,84.08,78.74666666666667,67.41,78.74666666666667,none,67.41
1684,83.49,79.08999999999997,65.24,79.08999999999997,none,65.24
1685,82.86,79.26,68.13,79.26,none,68.13
1686,83.07,80.13666666666664,67.97,80.13666666666664,throttle,33.985
1687,83.06,78.92666666666668,66.95,78.92666666666668,none,66.95
1688,82.45,78.98333333333332,68.1,78.98333333333332,none,68.1
1689,81.63,78.69666666666667,66.69,78.69666666666667,none,66.69
1690,81.92,79.38666666666666,68.38,79.38666666666666,none,68.38
1691,81.26,79.12666666666668,71.14,79.12666666666668,none,71.14
1692,80.83,78.96333333333332,65.82,78.96333333333332,none,65.82
1693,80.77,79.17,67.36,79.17,none,67.36
1694,80.87,79.53666666666666,67.17,79.53666666666666,none,67.17
1695,80.94,79.87333333333333,67.46,79.87333333333333,none,67.46
1696,81.64,80.83999999999999,69.21,80.83999999999999,throttle,34.605
1697,80.38,77.98,68.63,77.98,none,68.63
1698,81.19,79.05666666666666,69.0,79.05666666666666,none,69.0
1699,80.47,78.60333333333334,68.02,78.60333333333334,none,68.02
1700,79.74,78.13999999999999,66.4,78.13999999999999,none,66.4
1701,80.29,78.95666666666668,66.65,78.95666666666668,none,66.65
1702,80.93,79.73,68.88,79.73,none,68.88
1703,80.56,79.49333333333334,68.19,79.49333333333334,none,68.19
1704,80.55,79.61666666666666,69.5,79.61666666666666,none,69.5
1705,80.89,80.09,68.34,80.09,throttle,34.17
1706,79.92,77.38666666666667,66.56,77.38666666666667,none,66.56
1707,79.89,77.62333333333333,67.36,77.62333333333333,none,67.36
1708,79.39,77.39,68.66,77.39,none,68.66
1709,80.63,78.89666666666666,68.84,78.89666666666666,none,68.84
1710,80.49,79.02333333333333,69.01,79.02333333333333,none,69.01
1711,80.54,79.34,66.73,79.34,none,66.73
1712,79.77,78.70333333333333,66.54,78.70333333333333,none,66.54
1713,79.59,78.65666666666667,67.76,78.65666666666667,none,67.76
1714,79.69,78.89,69.71,78.89,none,69.71
1715,79.85,79.18333333333332,67.15,79.18333333333332,none,67.15
1716,80.83,80.29666666666667,68.53,80.29666666666667,throttle,34.265
1717,80.6,78.33333333333333,68.53,78.33333333333333,none,68.53
1718,80.02,78.02,68.9,78.02,none,68.9
1719,80.31,78.57666666666667,69.98,78.57666666666667,none,69.98
1720,79.92,78.45333333333333,69.86,78.45333333333333,none,69.86
1721,80.33,78.99666666666667,67.27,78.99666666666667,none,67.27
1722,79.73,78.53,65.47,78.53,none,65.47
1723,80.48,79.41333333333334,67.17,79.41333333333334,none,67.17
1724,79.84,78.90666666666667,68.07,78.90666666666667,none,68.07
1725,80.81,80.01,70.78,80.01,throttle,35.39
1726,80.88,78.34666666666666,76.8,78.34666666666666,none,76.8
1727,81.55,79.28333333333333,77.69,79.28333333333333,none,77.69
1728,83.53,81.53,81.68,81.53,throttle,40.84
1729,84.16,80.56,84.38,80.56,throttle,42.19
1730,85.01,79.94333333333334,83.7,79.94333333333334,none,83.7
1731,86.36,81.82666666666667,81.81,81.82666666666667,throttle,40.905
1732,86.33,80.33000000000001,84.02,80.33000000000001,throttle,42.01
1733,88.02,80.68666666666667,88.02,80.68666666666667,throttle,44.01
1734,88.13,79.59666666666668,82.63,79.59666666666668,none,82.63
1735,88.97,81.23666666666666,81.94,81.23666666666666,throttle,40.97
1736,88.58,79.78000000000002,86.44,79.78000000000002,none,86.44
1737,89.46,81.59333333333332,85.01,81.59333333333332,throttle,42.505
1738,89.98,81.18000000000002,84.34,81.18000000000002,throttle,42.17
1739,90.71,81.10999999999999,85.75,81.10999999999999,throttle,42.875
1740,90.77,80.50333333333334,82.39,80.50333333333334,throttle,41.195
1741,90.45,79.51666666666667,82.54,79.51666666666667,none,82.54
1742,90.76,81.16000000000001,83.08,81.16000000000001,throttle,41.54
1743,91.09,80.95666666666666,83.74,80.95666666666666,throttle,41.87
1744,90.4,79.73333333333335,79.08,79.73333333333335,none,79.08
1745,90.26,80.92666666666666,82.02,80.92666666666666,throttle,41.01
1746,89.54,79.67333333333335,80.94,79.67333333333335,none,80.94
1747,90.11,81.57666666666665,80.68,81.57666666666665,throttle,40.34
1748,89.46,80.26,80.48,80.26,throttle,40.24
1749,90.06,80.19333333333333,78.82,80.19333333333333,throttle,39.41
1750,90.45,80.05000000000001,81.64,80.05000000000001,throttle,40.82
1751,89.16,78.22666666666666,79.55,78.22666666666666,none,79.55
1752,90.46,80.99333333333333,79.19,80.99333333333333,throttle,39.595
1753,89.8,79.8,81.55,79.8,none,81.55
1754,89.9,81.23333333333333,81.43,81.23333333333333,throttle,40.715
1755,89.68,80.34666666666668,80.58,80.34666666666668,throttle,40.29
1756,89.17,79.17,81.78,79.17,none,81.78
1757,89.53,80.86333333333333,82.2,80.86333333333333,throttle,41.1
1758,90.66,81.32666666666667,82.06,81.32666666666667,throttle,41.03
1759,89.37,79.37,79.85,79.37,none,79.85
1760,89.16,80.49333333333333,81.7,80.49333333333333,throttle,40.85
1761,89.84,80.50666666666667,80.74,80.50666666666667,throttle,40.37
1762,89.74,79.87333333333332,82.56,79.87333333333332,none,82.56
1763,89.63,81.09666666666666,80.34,81.09666666666666,throttle,40.17
1764,89.76,80.56,80.06,80.56,throttle,40.03
1765,90.01,80.14333333333335,79.75,80.14333333333335,throttle,39.875
1766,89.51,78.97666666666667,80.71,78.97666666666667,none,80.71
1767,89.82,80.61999999999999,81.05,80.61999999999999,throttle,40.525
1768,90.14,80.27333333333334,81.07,80.27333333333334,throttle,40.535
1769,89.65,79.25,84.19,79.25,none,84.19
1770,89.71,80.64333333333333,87.87,80.64333333333333,throttle,43.935
1771,91.75,82.01666666666667,90.09,82.01666666666667,throttle,45.045
1772,93.54,83.27333333333334,92.6,83.27333333333334,throttle,46.3
1773,93.79,82.99000000000001,95.79,82.99000000000001,throttle,47.895
1774,94.96,83.62666666666667,98.11,83.62666666666667,throttle,49.055
1775,95.0,83.26666666666667,97.5,83.26666666666667,throttle,48.75
1776,95.0,82.86666666666667,94.71,82.86666666666667,throttle,47.355
1777,95.0,82.46666666666667,98.25,82.46666666666667,throttle,49.125
1778,95.0,82.2,99.19,82.2,throttle,49.595
1779,95.0,81.93333333333334,96.08,81.93333333333334,throttle,48.04
1780,95.0,81.66666666666667,97.34,81.66666666666667,throttle,48.67
1781,95.0,81.4,96.37,81.4,throttle,48.185
1782,95.0,81.26666666666667,97.69,81.26666666666667,throttle,48.845
1783,95.0,81.13333333333334,95.54,81.13333333333334,throttle,47.77
1784,95.0,81.0,96.85,81.0,throttle,48.425
1785,95.0,81.0,97.57,81.0,throttle,48.785
1786,95.0,81.0,97.33,81.0,throttle,48.665
1787,95.0,81.0,95.82,81.0,throttle,47.91
1788,95.0,81.0,94.35,81.0,throttle,47.175
1789,95.0,81.0,92.3,81.0,throttle,46.15
1790,95.0,81.0,93.31,81.0,throttle,46.655
1791,95.0,81.0,93.65,81.0,throttle,46.825
1792,95.0,81.0,93.38,81.0,throttle,46.69
1793,95.0,81.0,94.29,81.0,throttle,47.145
1794,95.0,81.0,93.81,81.0,throttle,46.905
1795,95.0,81.0,90.12,81.0,throttle,45.06
1796,95.0,81.0,87.05,81.0,throttle,43.525
1797,95.0,81.0,80.81,81.0,throttle,40.405
1798,95.0,81.0,75.33,81.0,throttle,37.665
1799,95.0,81.0,71.84,81.0,throttle,35.92
1800,93.74,79.74,73.38,79.74,none,73.38
1801,92.19,80.05666666666666,73.5,80.05666666666666,throttle,36.75
1802,91.47,79.20333333333333,73.17,79.20333333333333,none,73.17
1803,89.93,79.39666666666666,74.24,79.39666666666666,none,74.24
1804,89.57,80.63666666666666,72.46,80.63666666666666,throttle,36.23
1805,89.0,79.66666666666666,75.15,79.66666666666666,none,75.15
1806,88.3,80.43333333333332,73.66,80.43333333333332,throttle,36.83
1807,87.02,78.61999999999999,57.33,78.61999999999999,none,57.33
1808,84.9,77.83333333333333,50.2,77.83333333333333,none,50.2
1809,80.7,74.83333333333333,34.79,74.83333333333333,none,34.79
1810,76.83,72.02999999999999,22.15,72.02999999999999,none,22.15
1811,72.75,68.88333333333333,11.7,68.88333333333333,none,11.7
1812,67.28,64.21333333333332,8.98,64.21333333333332,none,8.98
1813,64.19,61.78999999999999,10.24,61.78999999999999,none,10.24
1814,60.85,58.98333333333334,12.94,58.98333333333334,none,12.94
1815,58.67,57.20333333333334,11.74,57.20333333333334,none,11.74
1816,56.06,54.99333333333334,12.04,54.99333333333334,none,12.04
1817,53.55,52.75,10.28,52.75,none,10.28
1818,52.07,51.53666666666667,9.22,51.53666666666667,none,9.22
1819,50.89,50.623333333333335,11.92,50.623333333333335,none,11.92
1820,48.56,48.42666666666667,12.19,48.42666666666667,none,12.19
1821,47.55,47.55,12.13,47.55,none,12.13
1822,46.42,46.42,11.32,46.42,none,11.32
1823,46.0,46.0,9.91,46.0,none,9.91
1824,45.55,45.55,14.0,45.55,none,14.0
1825,43.54,43.54,11.65,43.54,none,11.65
1826,43.75,43.75,10.86,43.75,none,10.86
1827,42.8,42.8,10.87,42.8,none,10.87
1828,43.09,43.09,11.25,43.09,none,11.25
1829,42.18,42.18,12.35,42.18,none,12.35
1830,41.96,41.96,11.3,41.96,none,11.3
1831,41.59,41.59,12.1,41.59,none,12.1
1832,41.76,41.76,11.25,41.76,none,11.25
1833,41.88,41.88,10.94,41.88,none,10.94
1834,40.39,40.39,11.84,40.39,none,11.84
1835,40.28,40.28,11.79,40.28,none,11.79
1836,40.63,40.63,10.87,40.63,none,10.87
1837,40.03,40.03,10.17,40.03,none,10.17
1838,40.6,40.6,11.48,40.6,none,11.48
1839,40.55,40.55,11.16,40.55,none,11.16
1840,39.8,39.8,10.4,39.8,none,10.4
1841,39.63,39.63,10.06,39.63,none,10.06
1842,39.75,39.75,11.56,39.75,none,11.56
1843,39.84,39.84,11.73,39.84,none,11.73
1844,39.87,39.87,10.64,39.87,none,10.64
1845,38.79,38.79,10.37,38.79,none,10.37
1846,39.26,39.26,10.07,39.26,none,10.07
1847,39.45,39.45,11.53,39.45,none,11.53
1848,39.26,39.26,10.11,39.26,none,10.11
1849,38.4,38.4,13.76,38.4,none,13.76
1850,38.77,38.77,10.58,38.77,none,10.58
1851,38.98,38.98,8.16,38.98,none,8.16
1852,39.44,39.44,11.03,39.44,none,11.03
1853,39.29,39.29,10.98,39.29,none,10.98
1854,39.2,39.2,12.4,39.2,none,12.4
1855,39.76,39.76,11.42,39.76,none,11.42
1856,39.75,39.75,10.07,39.75,none,10.07
1857,39.48,39.48,10.73,39.48,none,10.73
1858,39.46,39.46,11.46,39.46,none,11.46
1859,39.06,39.06,8.47,39.06,none,8.47
1860,39.1,39.1,12.68,39.1,none,12.68
1861,38.7,38.7,10.07,38.7,none,10.07
1862,39.28,39.28,12.77,39.28,none,12.77
1863,39.69,39.69,11.54,39.69,none,11.54
1864,39.92,39.92,11.83,39.92,none,11.83
1865,39.27,39.27,12.45,39.27,none,12.45
1866,39.56,39.56,11.76,39.56,none,11.76
1867,38.22,38.22,11.88,38.22,none,11.88
1868,39.19,39.19,10.87,39.19,none,10.87
1869,39.18,39.18,11.52,39.18,none,11.52
1870,39.96,39.96,10.37,39.96,none,10.37
1871,39.52,39.52,10.66,39.52,none,10.66
1872,39.55,39.55,13.43,39.55,none,13.43
1873,39.53,39.53,10.1,39.53,none,10.1
1874,39.37,39.37,11.26,39.37,none,11.26
1875,39.97,39.97,11.21,39.97,none,11.21
1876,38.43,38.43,10.7,38.43,none,10.7
1877,39.41,39.41,11.69,39.41,none,11.69
1878,39.8,39.8,11.78,39.8,none,11.78
1879,38.59,38.59,9.96,38.59,none,9.96
1880,39.69,39.69,11.19,39.69,none,11.19
1881,39.05,39.05,9.77,39.05,none,9.77
1882,39.39,39.39,12.02,39.39,none,12.02
1883,39.04,39.04,11.28,39.04,none,11.28
1884,39.73,39.73,11.17,39.73,none,11.17
1885,39.23,39.23,11.86,39.23,none,11.86
1886,39.69,39.69,10.74,39.69,none,10.74
1887,39.52,39.52,12.17,39.52,none,12.17
1888,39.03,39.03,9.93,39.03,none,9.93
1889,39.55,39.55,12.76,39.55,none,12.76
1890,39.08,39.08,10.41,39.08,none,10.41
1891,39.37,39.37,9.03,39.37,none,9.03
1892,39.23,39.23,10.68,39.23,none,10.68
1893,39.71,39.71,10.54,39.71,none,10.54
1894,39.56,39.56,10.67,39.56,none,10.67
1895,39.34,39.34,11.35,39.34,none,11.35
1896,39.07,39.07,12.39,39.07,none,12.39
1897,38.84,38.84,10.84,38.84,none,10.84
1898,39.4,39.4,10.24,39.4,none,10.24
1899,39.09,39.09,9.72,39.09,none,9.72
1900,38.6,38.6,10.51,38.6,none,10.51
1901,38.82,38.82,8.8,38.82,none,8.8
1902,40.0,40.0,10.2,40.0,none,10.2
1903,39.08,39.08,12.56,39.08,none,12.56
1904,39.78,39.78,10.08,39.78,none,10.08
1905,39.2,39.2,11.82,39.2,none,11.82
1906,39.84,39.84,9.6,39.84,none,9.6
1907,39.81,39.81,13.2,39.81,none,13.2
1908,40.17,40.17,26.77,40.17,none,26.77
1909,41.91,41.91,38.77,41.91,none,38.77
1910,45.1,45.1,53.95,45.1,none,53.95
1911,49.55,49.55,65.48,49.55,none,65.48
1912,55.42,55.42,79.47,55.42,none,79.47
1913,58.69,58.69,80.06,58.69,none,80.06
1914,62.59,62.59,78.76,62.59,none,78.76
1915,66.26,66.26,76.69,66.26,none,76.69
1916,68.59,68.59,79.5,68.59,none,79.5
1917,71.04,71.04,77.98,71.04,none,77.98
1918,73.41,73.41,78.07,73.41,none,78.07
1919,75.15,75.15,78.91,75.15,none,78.91
1920,76.65,76.65,79.23,76.65,none,79.23
1921,77.84,77.84,78.73,77.84,none,78.73
1922,79.42,79.42,79.31,79.42,none,79.31
1923,80.93,80.93,77.7,80.93,throttle,38.85
1924,82.17,80.30333333333334,78.5,80.30333333333334,throttle,39.25
1925,82.42,78.82000000000001,79.57,78.82000000000001,none,79.57
1926,83.34,80.00666666666667,80.68,80.00666666666667,throttle,40.34
1927,83.79,78.85666666666668,81.1,78.85666666666668,none,81.1
1928,84.22,79.68666666666667,79.07,79.68666666666667,none,79.07
1929,84.95,80.81666666666668,79.56,80.81666666666668,throttle,39.78
1930,85.66,80.06,80.93,80.06,throttle,40.465
1931,85.2,78.26666666666668,77.74,78.26666666666668,none,77.74
1932,85.31,79.04333333333334,79.3,79.04333333333334,none,79.3
1933,85.97,80.37,79.47,80.37,throttle,39.735
1934,86.52,79.72,80.29,79.72,none,80.29
1935,87.01,81.01,77.18,81.01,throttle,38.59
1936,86.46,79.39333333333333,77.42,79.39333333333333,none,77.42
1937,86.03,79.89666666666666,78.57,79.89666666666666,none,78.57
1938,86.97,81.77,79.0,81.77,throttle,39.5
1939,87.22,80.95333333333333,79.9,80.95333333333333,throttle,39.95
1940,86.95,79.61666666666667,79.17,79.61666666666667,none,79.17
1941,87.21,80.80999999999999,78.37,80.80999999999999,throttle,39.185
1942,87.95,80.48333333333335,79.05,80.48333333333335,throttle,39.525
1943,87.71,79.30999999999999,78.91,79.30999999999999,none,78.91
1944,87.88,80.54666666666667,80.64,80.54666666666667,throttle,40.32
1945,87.66,79.39333333333333,78.75,79.39333333333333,none,78.75
1946,87.55,80.21666666666667,78.09,80.21666666666667,throttle,39.045
1947,87.75,79.48333333333333,79.09,79.48333333333333,none,79.09
1948,88.14,80.94,78.79,80.94,throttle,39.395
1949,87.38,79.24666666666667,76.66,79.24666666666667,none,76.66
1950,88.66,81.59333333333332,78.53,81.59333333333332,throttle,39.265
1951,88.26,80.26000000000002,78.43,80.26000000000002,throttle,39.215
1952,87.84,79.03999999999999,77.9,79.03999999999999,none,77.9
1953,88.4,80.80000000000001,79.79,80.80000000000001,throttle,39.895
1954,88.58,80.17999999999999,77.61,80.17999999999999,throttle,38.805
1955,87.97,78.77000000000001,79.1,78.77000000000001,none,79.1
1956,88.03,80.02999999999999,78.37,80.02999999999999,throttle,39.185
1957,88.73,79.93000000000002,78.68,79.93000000000002,none,78.68
1958,88.99,81.25666666666665,79.04,81.25666666666665,throttle,39.52
1959,88.16,79.62666666666668,76.98,79.62666666666668,none,76.98
1960,87.69,80.22333333333331,78.78,80.22333333333331,throttle,39.39
1961,87.98,79.71333333333335,81.3,79.71333333333335,none,81.3
1962,88.58,81.37999999999998,76.68,81.37999999999998,throttle,38.34
1963,87.76,79.76000000000002,78.48,79.76000000000002,none,78.48
1964,88.1,81.16666666666664,79.9,81.16666666666664,throttle,39.95
1965,88.3,80.56666666666668,78.91,80.56666666666668,throttle,39.455
1966,87.82,79.28666666666665,79.37,79.28666666666665,none,79.37
1967,88.63,81.16333333333334,75.7,81.16333333333334,throttle,37.85
1968,88.47,80.20333333333332,79.27,80.20333333333332,throttle,39.635
1969,89.0,79.93333333333335,77.64,79.93333333333335,none,77.64
1970,88.51,80.50999999999999,78.92,80.50999999999999,throttle,39.46
1971,87.4,78.60000000000002,74.15,78.60000000000002,none,74.15
1972,87.22,79.48666666666665,72.55,79.48666666666665,none,72.55
1973,86.31,79.64333333333335,66.11,79.64333333333335,none,66.11
1974,84.96,79.22666666666665,60.95,79.22666666666665,none,60.95
1975,82.63,77.83,54.91,77.83,none,54.91
1976,81.18,77.17999999999999,56.86,77.17999999999999,none,56.86
1977,79.86,76.66,57.71,76.66,none,57.71
1978,79.89,77.35666666666665,56.62,77.35666666666665,none,56.62
1979,78.56,76.69333333333333,56.11,76.69333333333333,none,56.11
1980,77.16,75.82666666666665,56.03,75.82666666666665,none,56.03
1981,76.82,75.88666666666666,57.36,75.88666666666666,none,57.36
1982,76.09,75.55666666666666,57.63,75.55666666666666,none,57.63
1983,75.2,74.93333333333334,58.35,74.93333333333334,none,58.35
1984,75.12,74.98666666666666,55.53,74.98666666666666,none,55.53
1985,74.76,74.76,57.35,74.76,none,57.35
1986,75.09,75.09,56.57,75.09,none,56.57
1987,73.73,73.73,56.61,73.73,none,56.61
1988,73.03,73.03,57.2,73.03,none,57.2
1989,73.05,73.05,57.21,73.05,none,57.21
1990,72.89,72.89,57.35,72.89,none,57.35
1991,72.89,72.89,55.45,72.89,none,55.45
1992,72.48,72.48,55.82,72.48,none,55.82
1993,73.08,73.08,58.5,73.08,none,58.5
1994,72.18,72.18,56.45,72.18,none,56.45
1995,72.52,72.52,57.09,72.52,none,57.09
1996,73.22,73.22,57.99,73.22,none,57.99
1997,72.55,72.55,57.28,72.55,none,57.28
1998,72.44,72.44,57.38,72.44,none,57.38
1999,72.93,72.93,57.79,72.93,none,57.79
2000,72.63,72.63,54.18,72.63,none,54.18
2001,72.31,72.31,56.13,72.31,none,56.13
2002,71.92,71.92,57.28,71.92,none,57.28
2003,71.99,71.99,58.38,71.99,none,58.38
2004,71.94,71.94,56.8,71.94,none,56.8
2005,71.78,71.78,55.71,71.78,none,55.71
2006,72.0,72.0,55.74,72.0,none,55.74
2007,72.03,72.03,57.78,72.03,none,57.78
2008,71.38,71.38,56.46,71.38,none,56.46
2009,72.51,72.51,56.71,72.51,none,56.71
2010,72.01,72.01,57.46,72.01,none,57.46
2011,71.72,71.72,53.24,71.72,none,53.24
2012,71.91,71.91,59.12,71.91,none,59.12
2013,72.18,72.18,55.84,72.18,none,55.84
2014,71.21,71.21,57.01,71.21,none,57.01
2015,71.75,71.75,54.67,71.75,none,54.67
2016,71.31,71.31,56.21,71.31,none,56.21
2017,72.84,72.84,58.21,72.84,none,58.21
2018,71.83,71.83,54.42,71.83,none,54.42
2019,71.3,71.3,58.07,71.3,none,58.07
2020,73.2,73.2,56.39,73.2,none,56.39
2021,71.55,71.55,57.3,71.55,none,57.3
2022,71.67,71.67,57.51,71.67,none,57.51
2023,71.7,71.7,57.25,71.7,none,57.25
2024,71.41,71.41,55.68,71.41,none,55.68
2025,71.85,71.85,56.28,71.85,none,56.28
2026,70.86,70.86,54.97,70.86,none,54.97
2027,72.18,72.18,57.31,72.18,none,57.31
2028,71.3,71.3,58.76,71.3,none,58.76
2029,71.58,71.58,54.53,71.58,none,54.53
2030,72.04,72.04,55.81,72.04,none,55.81
2031,71.66,71.66,56.5,71.66,none,56.5
2032,71.68,71.68,56.93,71.68,none,56.93
2033,71.34,71.34,57.77,71.34,none,57.77
2034,72.58,72.58,56.54,72.58,none,56.54
2035,71.95,71.95,56.34,71.95,none,56.34
2036,71.31,71.31,58.04,71.31,none,58.04
2037,71.81,71.81,57.51,71.81,none,57.51
2038,71.28,71.28,57.37,71.28,none,57.37
2039,72.43,72.43,56.85,72.43,none,56.85
2040,71.82,71.82,57.9,71.82,none,57.9
2041,71.35,71.35,55.93,71.35,none,55.93
2042,72.02,72.02,55.77,72.02,none,55.77
2043,71.63,71.63,57.61,71.63,none,57.61
2044,71.22,71.22,54.77,71.22,none,54.77
2045,71.89,71.89,56.83,71.89,none,56.83
2046,71.88,71.88,56.34,71.88,none,56.34
2047,72.19,72.19,55.03,72.19,none,55.03
2048,71.76,71.76,55.6,71.76,none,55.6
2049,72.02,72.02,59.22,72.02,none,59.22
2050,72.51,72.51,63.23,72.51,none,63.23
2051,73.73,73.73,63.84,73.73,none,63.84
2052,73.78,73.78,68.71,73.78,none,68.71
2053,75.06,75.06,69.96,75.06,none,69.96
2054,75.96,75.96,71.46,75.96,none,71.46
2055,76.59,76.59,69.16,76.59,none,69.16
2056,76.95,76.95,69.83,76.95,none,69.83
2057,77.7,77.7,70.33,77.7,none,70.33
2058,78.11,78.11,69.67,78.11,none,69.67
2059,79.37,79.37,71.03,79.37,none,71.03
2060,78.78,78.78,67.24,78.78,none,67.24
2061,78.93,78.93,72.8,78.93,none,72.8
2062,79.58,79.58,70.92,79.58,none,70.92
2063,79.8,79.8,69.68,79.8,none,69.68
2064,80.13,80.13,69.23,80.13,throttle,34.615
2065,80.07,78.20333333333333,68.85,78.20333333333333,none,68.85
2066,80.46,78.72666666666666,70.66,78.72666666666666,none,70.66
2067,80.62,79.02000000000001,71.08,79.02000000000001,none,71.08
2068,81.06,79.59333333333333,69.69,79.59333333333333,none,69.69
2069,80.85,79.51666666666667,71.22,79.51666666666667,none,71.22
2070,80.55,79.35,64.61,79.35,none,64.61
2071,80.07,79.00333333333333,60.21,79.00333333333333,none,60.21
2072,79.25,78.31666666666666,59.49,78.31666666666666,none,59.49
2073,77.28,76.48,53.83,76.48,none,53.83
2074,75.71,75.04333333333332,50.61,75.04333333333332,none,50.61
2075,75.62,75.08666666666667,47.91,75.08666666666667,none,47.91
2076,74.1,73.69999999999999,47.83,73.69999999999999,none,47.83
2077,72.76,72.49333333333334,48.5,72.49333333333334,none,48.5
2078,72.0,71.86666666666666,47.94,71.86666666666666,none,47.94
2079,71.09,71.09,49.78,71.09,none,49.78
2080,70.67,70.67,48.03,70.67,none,48.03
2081,69.63,69.63,47.53,69.63,none,47.53
2082,69.85,69.85,49.1,69.85,none,49.1
2083,69.15,69.15,47.39,69.15,none,47.39
2084,68.78,68.78,46.77,68.78,none,46.77
2085,68.0,68.0,49.09,68.0,none,49.09
2086,68.27,68.27,46.83,68.27,none,46.83
2087,67.46,67.46,49.86,67.46,none,49.86
2088,67.3,67.3,47.26,67.3,none,47.26
2089,67.42,67.42,46.24,67.42,none,46.24
2090,68.21,68.21,48.58,68.21,none,48.58
2091,68.0,68.0,58.5,68.0,none,58.5
2092,68.4,68.4,68.32,68.4,none,68.32
2093,71.39,71.39,77.33,71.39,none,77.33
2094,74.76,74.76,85.25,74.76,none,85.25
2095,77.44,77.44,96.77,77.44,none,96.77
2096,81.2,81.2,97.07,81.2,throttle,48.535
2097,83.54,81.67333333333335,94.47,81.67333333333335,throttle,47.235
2098,86.16,82.56,95.7,82.56,throttle,47.85
2099,87.53,82.33000000000001,95.59,82.33000000000001,throttle,47.795
2100,89.25,82.58333333333334,96.18,82.58333333333334,throttle,48.09
2101,91.26,83.26000000000002,95.67,83.26000000000002,throttle,47.835
2102,92.37,83.17000000000002,95.83,83.17000000000002,throttle,47.915
2103,93.51,83.24333333333335,96.69,83.24333333333335,throttle,48.345
2104,95.0,83.80000000000001,94.58,83.80000000000001,throttle,47.29
2105,95.0,83.00000000000001,96.8,83.00000000000001,throttle,48.4
2106,95.0,82.33333333333334,97.28,82.33333333333334,throttle,48.64
2107,95.0,81.80000000000001,97.88,81.80000000000001,throttle,48.94
2108,95.0,81.4,93.34,81.4,throttle,46.67
2109,95.0,81.13333333333334,95.7,81.13333333333334,throttle,47.85
2110,95.0,81.0,93.56,81.0,throttle,46.78
2111,95.0,81.0,92.99,81.0,throttle,46.495
2112,95.0,81.0,96.09,81.0,throttle,48.045
2113,95.0,81.0,95.44,81.0,throttle,47.72
2114,95.0,81.0,96.27,81.0,throttle,48.135
2115,95.0,81.0,96.5,81.0,throttle,48.25
2116,95.0,81.0,97.41,81.0,throttle,48.705
2117,95.0,81.0,96.29,81.0,throttle,48.145
2118,95.0,81.0,100.0,81.0,throttle,50.0
2119,95.0,81.0,97.22,81.0,throttle,48.61
2120,95.0,81.0,99.37,81.0,throttle,49.685
2121,95.0,81.0,94.67,81.0,throttle,47.335
2122,95.0,81.0,99.09,81.0,throttle,49.545
2123,95.0,81.0,97.26,81.0,throttle,48.63
2124,95.0,81.0,95.14,81.0,throttle,47.57
2125,95.0,81.0,97.98,81.0,throttle,48.99
2126,95.0,81.0,97.11,81.0,throttle,48.555
2127,95.0,81.0,98.17,81.0,throttle,49.085
2128,95.0,81.0,98.69,81.0,throttle,49.345
2129,95.0,81.0,95.69,81.0,throttle,47.845
2130,95.0,81.0,98.69,81.0,throttle,49.345
2131,95.0,81.0,86.7,81.0,throttle,43.35
2132,95.0,81.0,77.54,81.0,throttle,38.77
2133,95.0,81.0,64.9,81.0,throttle,32.45
